wall_time,local_time,x,y,route_progress_m,cross_track_m,signed_cross_track_m,heading_error_vs_csv_yaw_deg,odom_stamp_age_ms
1784986272.421239,2026-07-25T21:31:12.421+08:00,11.432447,0.052784,11.467119,0.038071,0.038071,1.180024,323.566
1784986272.521172,2026-07-25T21:31:12.521+08:00,11.473766,0.046842,11.508646,0.033820,0.033820,1.026087,324.014
1784986272.621109,2026-07-25T21:31:12.621+08:00,11.525903,0.050688,11.564521,0.036054,0.036054,1.329597,324.340
1784986272.721250,2026-07-25T21:31:12.721+08:00,11.569912,0.051348,11.608485,0.033943,0.033943,1.023719,324.027
1784986272.821198,2026-07-25T21:31:12.821+08:00,11.609961,0.049863,11.648361,0.029942,0.029942,1.338156,324.615
1784986272.921264,2026-07-25T21:31:12.921+08:00,11.670637,0.048122,11.708807,0.024386,0.024386,1.256868,325.321
1784986273.021136,2026-07-25T21:31:13.021+08:00,11.718774,0.040219,11.756352,0.013470,0.013470,0.769426,325.832
1784986273.121238,2026-07-25T21:31:13.121+08:00,11.763871,0.035951,11.801090,0.006374,0.006374,0.161849,326.575
1784986273.221240,2026-07-25T21:31:13.221+08:00,11.813852,0.028971,11.850533,0.003738,-0.003738,0.023239,327.217
1784986273.321110,2026-07-25T21:31:13.321+08:00,11.858179,0.037687,11.895321,0.002172,0.002172,0.309725,327.727
1784986273.421263,2026-07-25T21:31:13.421+08:00,11.906961,0.042370,11.944301,0.003777,0.003777,0.525894,328.520
1784986273.521213,2026-07-25T21:31:13.521+08:00,11.946485,0.050815,11.984277,0.009718,0.009718,0.319231,329.110
1784986273.621187,2026-07-25T21:31:13.621+08:00,11.996302,0.061063,12.033959,0.018401,0.018401,0.462918,329.724
1784986273.721191,2026-07-25T21:31:13.721+08:00,12.046894,0.059460,12.084498,0.015570,0.015570,0.185950,330.368
1784986273.821245,2026-07-25T21:31:13.821+08:00,12.095199,0.069245,12.133026,0.024179,0.024179,0.540216,331.062
1784986273.921215,2026-07-25T21:31:13.921+08:00,12.138060,0.070213,12.175898,0.024107,0.024107,0.841285,331.672
1784986274.021274,2026-07-25T21:31:14.021+08:00,12.192463,0.070561,12.230293,0.023135,0.023135,0.629654,332.534
1784986274.121384,2026-07-25T21:31:14.121+08:00,12.241810,0.071341,12.279645,0.022716,0.022716,0.109025,333.210
1784986274.221279,2026-07-25T21:31:14.221+08:00,12.288800,0.068586,12.326554,0.018822,0.018822,0.251783,333.834
1784986274.321118,2026-07-25T21:31:14.321+08:00,12.337318,0.069026,12.375069,0.018084,0.018084,0.219873,334.238
1784986274.421255,2026-07-25T21:31:14.421+08:00,12.389123,0.071954,12.426929,0.019754,0.019754,0.135551,334.956
1784986274.521360,2026-07-25T21:31:14.521+08:00,12.439972,0.065975,12.477811,0.012542,0.012542,0.168088,335.686
1784986274.671196,2026-07-25T21:31:14.671+08:00,12.487691,0.062270,12.525346,0.006949,0.006949,0.471118,386.133
1784986274.771221,2026-07-25T21:31:14.771+08:00,12.546820,0.068207,12.584663,0.010537,0.010537,0.359736,386.798
1784986274.871330,2026-07-25T21:31:14.871+08:00,12.602792,0.072883,12.640776,0.012991,0.012991,0.121317,387.547
1784986274.971149,2026-07-25T21:31:14.971+08:00,12.656491,0.080932,12.694753,0.018905,0.018905,0.240485,388.006
1784986275.071267,2026-07-25T21:31:15.071+08:00,12.707436,0.082019,12.745701,0.017972,0.017972,0.629567,388.764
1784986275.171155,2026-07-25T21:31:15.171+08:00,12.805068,0.084900,12.843370,0.016982,0.016982,0.710108,289.946
1784986275.271381,2026-07-25T21:31:15.271+08:00,12.847002,0.096599,12.885735,0.027010,0.027010,0.227037,290.812
1784986275.371189,2026-07-25T21:31:15.371+08:00,12.891854,0.097846,12.930601,0.026477,0.026477,0.214148,291.276
1784986275.471245,2026-07-25T21:31:15.471+08:00,12.943214,0.102001,12.981324,0.029166,0.029166,0.597226,291.971
1784986275.571218,2026-07-25T21:31:15.571+08:00,12.994554,0.104823,13.032697,0.031304,0.031304,1.428049,292.629
1784986275.671400,2026-07-25T21:31:15.671+08:00,13.027883,0.107027,13.066053,0.033065,0.033065,1.060431,293.451
1784986275.771218,2026-07-25T21:31:15.771+08:00,13.070216,0.118190,13.108531,0.043664,0.043664,1.152625,293.864
1784986275.871248,2026-07-25T21:31:15.871+08:00,13.118572,0.114459,13.156833,0.039290,0.039290,0.647690,294.579
1784986275.971217,2026-07-25T21:31:15.971+08:00,13.160375,0.112548,13.198607,0.036823,0.036823,0.019647,295.144
1784986276.071288,2026-07-25T21:31:16.071+08:00,13.203962,0.103254,13.242066,0.026950,0.026950,0.094932,295.899
1784986276.171228,2026-07-25T21:31:16.171+08:00,13.258816,0.099527,13.296866,0.022494,0.022494,1.005119,296.434
1784986276.271287,2026-07-25T21:31:16.271+08:00,13.305108,0.098986,13.343147,0.021338,0.021338,1.131851,297.118
1784986276.371237,2026-07-25T21:31:16.371+08:00,13.337276,0.093194,13.375235,0.015119,0.015119,1.187602,297.709
1784986276.471394,2026-07-25T21:31:16.471+08:00,13.382414,0.104271,13.420516,0.025594,0.025594,1.106698,298.491
1784986276.571073,2026-07-25T21:31:16.571+08:00,13.437399,0.114972,13.477741,0.033377,0.033377,0.902875,298.810
1784986276.671141,2026-07-25T21:31:16.671+08:00,13.470941,0.117468,13.511376,0.033377,0.033377,0.222852,299.607
1784986276.771258,2026-07-25T21:31:16.771+08:00,13.517191,0.121399,13.557790,0.033865,0.033865,0.126188,300.275
1784986276.871096,2026-07-25T21:31:16.871+08:00,13.579577,0.129520,13.620606,0.037333,0.037333,0.302848,300.768
1784986277.021218,2026-07-25T21:31:17.021+08:00,13.636519,0.130015,13.677429,0.033601,0.033601,0.058607,351.515
1784986277.121229,2026-07-25T21:31:17.121+08:00,13.690480,0.139253,13.731926,0.038809,0.038809,0.286263,352.166
1784986277.221118,2026-07-25T21:31:17.221+08:00,13.746008,0.145545,13.787768,0.040963,0.040963,0.294897,352.725
1784986277.321258,2026-07-25T21:31:17.321+08:00,13.792575,0.140249,13.833814,0.032226,0.032226,0.469592,353.490
1784986277.421179,2026-07-25T21:31:17.421+08:00,13.845703,0.141639,13.886898,0.029669,0.029669,0.858687,354.035
1784986277.521106,2026-07-25T21:31:17.521+08:00,13.899651,0.139723,13.941671,0.021238,0.021238,1.117970,354.603
1784986277.621161,2026-07-25T21:31:17.621+08:00,13.953081,0.148654,13.995795,0.023497,0.023497,1.012834,355.298
1784986277.721212,2026-07-25T21:31:17.721+08:00,14.012341,0.158381,14.055803,0.025827,0.025827,0.639151,355.989
1784986277.821141,2026-07-25T21:31:17.821+08:00,14.070094,0.163612,14.113760,0.023881,0.023881,0.880068,356.557
1784986277.921154,2026-07-25T21:31:17.921+08:00,14.114508,0.171005,14.158747,0.025730,0.025730,0.735322,357.210
1784986278.021218,2026-07-25T21:31:18.021+08:00,14.154665,0.176628,14.199292,0.026347,0.026347,0.967324,357.915
1784986278.121196,2026-07-25T21:31:18.121+08:00,14.203526,0.184711,14.248777,0.028330,0.028330,1.353615,358.533
1784986278.221195,2026-07-25T21:31:18.221+08:00,14.236258,0.188469,14.281723,0.028015,0.028015,1.736359,359.172
1784986278.321127,2026-07-25T21:31:18.321+08:00,14.272146,0.190688,14.317609,0.025782,0.025782,1.414448,359.759
1784986278.421179,2026-07-25T21:31:18.421+08:00,14.324487,0.192005,14.369711,0.020621,0.020621,0.777029,360.436
1784986278.521528,2026-07-25T21:31:18.521+08:00,14.376803,0.190664,14.420460,0.016277,0.016277,0.340328,361.559
1784986278.621131,2026-07-25T21:31:18.621+08:00,14.468756,0.192137,14.512354,0.012681,0.012681,0.798219,262.308
1784986278.721152,2026-07-25T21:31:18.721+08:00,14.520925,0.183730,14.563981,0.001413,0.001413,1.307877,262.969
1784986278.821193,2026-07-25T21:31:18.821+08:00,14.563045,0.177174,14.605676,0.007454,-0.007454,1.266810,263.650
1784986278.971179,2026-07-25T21:31:18.971+08:00,14.607546,0.172903,14.649874,0.014170,-0.014170,1.743464,314.276
1784986279.021402,2026-07-25T21:31:19.021+08:00,14.660561,0.166462,14.702453,0.023521,-0.023521,1.981109,265.841
1784986279.171113,2026-07-25T21:31:19.171+08:00,14.712744,0.166787,14.754576,0.026073,-0.026073,2.828047,316.134
1784986279.222799,2026-07-25T21:31:19.222+08:00,14.746085,0.171169,14.788107,0.023534,-0.023534,2.968602,268.637
1784986279.371300,2026-07-25T21:31:19.371+08:00,14.779149,0.182929,14.821769,0.013613,-0.013613,3.264829,317.719
1784986279.471260,2026-07-25T21:31:19.471+08:00,14.821397,0.193423,14.865149,0.003620,-0.003620,2.890917,318.378
1784986279.571190,2026-07-25T21:31:19.571+08:00,14.864480,0.196824,14.907818,0.003244,0.003244,2.221546,318.815
1784986279.671230,2026-07-25T21:31:19.671+08:00,14.897017,0.199443,14.940038,0.008477,0.008477,1.577314,319.420
1784986279.771151,2026-07-25T21:31:19.771+08:00,14.938974,0.197428,14.982020,0.009850,0.009850,1.075664,319.893
1784986279.871227,2026-07-25T21:31:19.871+08:00,14.987320,0.200890,15.029930,0.017197,0.017197,0.881880,320.543
1784986279.971185,2026-07-25T21:31:19.971+08:00,15.031145,0.210153,15.072866,0.029963,0.029963,0.861031,321.083
1784986280.071230,2026-07-25T21:31:20.071+08:00,15.067968,0.209137,15.109651,0.031918,0.031918,0.852252,321.767
1784986280.171173,2026-07-25T21:31:20.171+08:00,15.113214,0.219177,15.153940,0.045573,0.045573,0.604005,322.291
1784986280.271202,2026-07-25T21:31:20.271+08:00,15.172289,0.222992,15.212516,0.054138,0.054138,0.228374,322.931
1784986280.371171,2026-07-25T21:31:20.371+08:00,15.226261,0.223893,15.266239,0.059386,0.059386,0.726886,323.510
1784986280.471202,2026-07-25T21:31:20.471+08:00,15.270072,0.224788,15.319845,0.059508,0.059508,1.092523,324.136
1784986280.571214,2026-07-25T21:31:20.571+08:00,15.313003,0.221612,15.362377,0.052855,0.052855,0.858641,324.774
1784986280.671238,2026-07-25T21:31:20.671+08:00,15.377181,0.226369,15.426729,0.052385,0.052385,0.132135,325.438
1784986280.771230,2026-07-25T21:31:20.771+08:00,15.428462,0.232964,15.478376,0.054795,0.054795,0.207465,326.069
1784986280.871279,2026-07-25T21:31:20.871+08:00,15.481755,0.236655,15.531793,0.054146,0.054146,0.282085,326.996
1784986280.971225,2026-07-25T21:31:20.971+08:00,15.529711,0.237363,15.579648,0.050957,0.050957,0.285954,327.581
1784986281.071362,2026-07-25T21:31:21.071+08:00,15.589647,0.233534,15.639075,0.042274,0.042274,0.461850,328.359
1784986281.171257,2026-07-25T21:31:21.171+08:00,15.639828,0.229628,15.688773,0.034305,0.034305,0.257922,328.959
1784986281.271255,2026-07-25T21:31:21.271+08:00,15.687773,0.224991,15.736183,0.025790,0.025790,0.267078,329.597
1784986281.421262,2026-07-25T21:31:21.421+08:00,15.739545,0.224011,15.787664,0.020704,0.020704,0.446416,380.244
1784986281.521256,2026-07-25T21:31:21.521+08:00,15.791704,0.228706,15.840031,0.021250,0.021250,0.771687,380.878
1784986281.621099,2026-07-25T21:31:21.621+08:00,15.847575,0.224012,15.895355,0.012143,0.012143,0.614361,381.434
1784986281.772117,2026-07-25T21:31:21.772+08:00,15.964236,0.220091,16.011338,0.001011,-0.001011,0.639631,333.658
1784986281.875207,2026-07-25T21:31:21.875+08:00,16.024887,0.215027,16.071397,0.010867,-0.010867,0.052836,337.388
1784986282.071146,2026-07-25T21:31:22.071+08:00,16.069083,0.213306,16.115318,0.016084,-0.016084,0.275230,434.027
1784986282.223931,2026-07-25T21:31:22.223+08:00,16.159614,0.221417,16.206206,0.015174,-0.015174,0.282814,387.968
1784986282.330553,2026-07-25T21:31:22.330+08:00,16.201610,0.235111,16.249391,0.003402,-0.003402,0.201306,395.229
1784986282.471099,2026-07-25T21:31:22.471+08:00,16.283019,0.246142,16.331026,0.005808,0.005808,0.283647,336.834
1784986282.621134,2026-07-25T21:31:22.621+08:00,16.329306,0.244167,16.377257,0.002800,0.002800,0.429959,387.434
1784986282.771151,2026-07-25T21:31:22.771+08:00,16.371365,0.243544,16.419292,0.001238,0.001238,0.800351,438.091
1784986282.922120,2026-07-25T21:31:22.922+08:00,16.458275,0.255294,16.506442,0.011044,0.011044,0.442890,390.221
1784986283.072739,2026-07-25T21:31:23.072+08:00,16.550928,0.275527,16.599524,0.029203,0.029203,0.046612,342.076
1784986283.221206,2026-07-25T21:31:23.221+08:00,16.604523,0.278428,16.653171,0.030906,0.030906,0.132524,391.183
1784986283.321162,2026-07-25T21:31:23.321+08:00,16.661938,0.280235,16.710842,0.031241,0.031241,0.125666,391.779
1784986283.671277,2026-07-25T21:31:23.671+08:00,16.857310,0.282503,16.906194,0.027714,0.027714,0.503525,344.454
1784986283.771229,2026-07-25T21:31:23.771+08:00,16.901300,0.299714,16.950675,0.043612,0.043612,0.438144,345.299
1784986283.921592,2026-07-25T21:31:23.921+08:00,16.942585,0.304728,16.992091,0.047400,0.047400,0.783283,396.152
1784986284.021150,2026-07-25T21:31:24.021+08:00,16.990369,0.304026,17.039833,0.045281,0.045281,0.722212,396.262
1784986284.121330,2026-07-25T21:31:24.121+08:00,17.033848,0.305975,17.083351,0.045940,0.045940,0.364434,397.067
1784986284.271307,2026-07-25T21:31:24.271+08:00,17.123628,0.305760,17.175798,0.039886,0.039886,0.506994,348.324
1784986284.421527,2026-07-25T21:31:24.421+08:00,17.180598,0.304885,17.232429,0.033607,0.033607,1.202074,399.184
1784986284.521102,2026-07-25T21:31:24.521+08:00,17.232546,0.310955,17.284719,0.034719,0.034719,1.076179,399.399
1784986284.621312,2026-07-25T21:31:24.621+08:00,17.344725,0.306178,17.395937,0.019316,0.019316,1.438814,302.714
1784986284.721220,2026-07-25T21:31:24.721+08:00,17.403706,0.310742,17.455085,0.018259,0.018259,1.373666,303.114
1784986284.878489,2026-07-25T21:31:24.878+08:00,17.456324,0.319030,17.508252,0.021516,0.021516,1.264688,359.450
1784986285.221217,2026-07-25T21:31:25.221+08:00,17.608426,0.336852,17.660041,0.029546,0.029546,1.828556,403.994
1784986285.421479,2026-07-25T21:31:25.421+08:00,17.656922,0.333040,17.708307,0.023480,0.023480,2.202747,504.896
1784986285.522987,2026-07-25T21:31:25.522+08:00,17.761974,0.334960,17.813334,0.020506,0.020506,2.255460,407.684
1784986285.623139,2026-07-25T21:31:25.623+08:00,17.838859,0.317964,17.889344,0.000052,-0.000052,2.218462,309.116
1784986285.774352,2026-07-25T21:31:25.774+08:00,17.880195,0.311376,17.930328,0.008558,-0.008558,2.634336,360.969
1784986285.874415,2026-07-25T21:31:25.874+08:00,17.922096,0.320636,17.972615,0.001260,-0.001260,2.828057,361.672
1784986286.021155,2026-07-25T21:31:26.021+08:00,17.959952,0.316928,18.010229,0.006794,-0.006794,3.087159,409.052
1784986286.130884,2026-07-25T21:31:26.130+08:00,18.008316,0.319034,18.058638,0.007146,-0.007146,2.739400,419.420
1784986286.271774,2026-07-25T21:31:26.271+08:00,18.101760,0.312026,18.151606,0.018886,-0.018886,1.338614,361.591
1784986286.371140,2026-07-25T21:31:26.371+08:00,18.142217,0.312619,18.192041,0.020346,-0.020346,1.049819,361.596
1784986286.471269,2026-07-25T21:31:26.471+08:00,18.196928,0.323608,18.247240,0.012148,-0.012148,0.727208,362.396
1784986286.571095,2026-07-25T21:31:26.571+08:00,18.302688,0.333721,18.353376,0.007415,-0.007415,0.091581,263.486
1784986286.672029,2026-07-25T21:31:26.672+08:00,18.357018,0.344264,18.408172,0.000358,0.000358,0.365054,265.046
1784986286.771091,2026-07-25T21:31:26.771+08:00,18.409300,0.348387,18.460142,0.005543,0.005543,0.729944,264.747
1784986286.921339,2026-07-25T21:31:26.921+08:00,18.468734,0.352500,18.519129,0.013909,0.013909,1.112594,315.636
1784986287.021282,2026-07-25T21:31:27.021+08:00,18.524199,0.353584,18.574373,0.018969,0.018969,1.429598,316.219
1784986287.121180,2026-07-25T21:31:27.121+08:00,18.576920,0.354643,18.626882,0.023807,0.023807,1.179617,316.757
1784986287.221186,2026-07-25T21:31:27.221+08:00,18.628875,0.352689,18.678844,0.025585,0.025585,0.895232,317.417
1784986287.321191,2026-07-25T21:31:27.321+08:00,18.675780,0.347975,18.725966,0.024248,0.024248,0.951645,318.062
1784986287.421308,2026-07-25T21:31:27.421+08:00,18.723041,0.344524,18.773353,0.024196,0.024196,0.434156,318.835
1784986287.521126,2026-07-25T21:31:27.521+08:00,18.775965,0.341927,18.826327,0.025402,0.025402,0.530266,319.293
1784986287.621237,2026-07-25T21:31:27.621+08:00,18.820149,0.339840,18.870546,0.026490,0.026490,0.613594,320.044
1784986287.721374,2026-07-25T21:31:27.721+08:00,18.852979,0.336298,18.903547,0.025313,0.025313,0.779765,320.821
1784986287.821319,2026-07-25T21:31:27.821+08:00,18.897676,0.336702,18.951772,0.022850,0.022850,0.565379,321.465
1784986287.921207,2026-07-25T21:31:27.921+08:00,18.936291,0.341362,18.990618,0.024803,0.024803,0.492046,321.918
1784986288.021230,2026-07-25T21:31:28.021+08:00,18.976230,0.347326,19.030876,0.027964,0.027964,0.497095,322.656
1784986288.121274,2026-07-25T21:31:28.121+08:00,19.015486,0.349810,19.070209,0.027702,0.027702,0.312879,323.266
1784986288.221451,2026-07-25T21:31:28.221+08:00,19.063221,0.363016,19.118750,0.037543,0.037543,0.317324,324.083
1784986288.321267,2026-07-25T21:31:28.321+08:00,19.114331,0.373153,19.170443,0.044088,0.044088,0.302244,324.539
1784986288.421231,2026-07-25T21:31:28.421+08:00,19.167066,0.376066,19.223253,0.043312,0.043312,0.861396,325.128
1784986288.521100,2026-07-25T21:31:28.521+08:00,19.217094,0.376089,19.273161,0.039842,0.039842,0.992097,325.651
1784986288.671237,2026-07-25T21:31:28.671+08:00,19.274958,0.372813,19.330654,0.032535,0.032535,0.724669,376.414
1784986288.771164,2026-07-25T21:31:28.771+08:00,19.338133,0.374602,19.390401,0.034337,0.034337,0.252847,376.981
1784986288.871264,2026-07-25T21:31:28.871+08:00,19.391069,0.379092,19.443143,0.040721,0.040721,0.062659,377.721
1784986288.971129,2026-07-25T21:31:28.971+08:00,19.444136,0.382996,19.496036,0.046524,0.046524,0.577722,378.226
1784986289.071269,2026-07-25T21:31:29.071+08:00,19.503784,0.375500,19.555915,0.041170,0.041170,0.619573,379.006
1784986289.171228,2026-07-25T21:31:29.171+08:00,19.556305,0.360648,19.608934,0.028209,0.028209,0.438607,379.605
1784986289.271251,2026-07-25T21:31:29.271+08:00,19.602194,0.353714,19.655042,0.022924,0.022924,0.199411,380.268
1784986289.371179,2026-07-25T21:31:29.371+08:00,19.640648,0.354309,19.693449,0.024896,0.024896,0.308654,380.925
1784986289.471387,2026-07-25T21:31:29.471+08:00,19.689042,0.362865,19.741506,0.035181,0.035181,0.582755,381.758
1784986289.571177,2026-07-25T21:31:29.571+08:00,19.736970,0.368274,19.789209,0.042303,0.042303,1.033562,382.128
1784986289.671403,2026-07-25T21:31:29.671+08:00,19.771555,0.377325,19.827777,0.051057,0.051057,1.031099,382.980
1784986289.771170,2026-07-25T21:31:29.771+08:00,19.857935,0.387950,19.914565,0.057554,0.057554,0.509970,284.027
1784986289.871237,2026-07-25T21:31:29.871+08:00,19.901848,0.394748,19.958752,0.062252,0.062252,0.285649,284.734
1784986289.971221,2026-07-25T21:31:29.971+08:00,19.944836,0.395192,20.001713,0.060648,0.060648,0.010306,285.358
1784986290.071294,2026-07-25T21:31:30.071+08:00,20.004418,0.401242,20.061516,0.063852,0.063852,0.023489,286.071
1784986290.171193,2026-07-25T21:31:30.171+08:00,20.061249,0.403832,20.118405,0.063732,0.063732,0.559551,286.610
1784986290.271199,2026-07-25T21:31:30.271+08:00,20.110701,0.407321,20.167967,0.064861,0.064861,0.588767,287.256
1784986290.371193,2026-07-25T21:31:30.371+08:00,20.153215,0.401824,20.210171,0.057345,0.057345,1.158342,287.890
1784986290.471166,2026-07-25T21:31:30.471+08:00,20.206380,0.405073,20.263431,0.058057,0.058057,1.067177,288.503
1784986290.571210,2026-07-25T21:31:30.571+08:00,20.259029,0.400179,20.316299,0.050365,0.050365,0.910584,289.187
1784986290.671249,2026-07-25T21:31:30.671+08:00,20.293996,0.385907,20.350383,0.034098,0.034098,0.603182,289.866
1784986290.771217,2026-07-25T21:31:30.771+08:00,20.329194,0.384251,20.385427,0.030411,0.030411,0.609859,290.474
1784986290.875050,2026-07-25T21:31:30.875+08:00,20.380545,0.384095,20.436683,0.027288,0.027288,0.779374,294.946
1784986291.021197,2026-07-25T21:31:31.021+08:00,20.433326,0.395095,20.490011,0.035220,0.035220,1.024243,341.733
1784986291.121197,2026-07-25T21:31:31.121+08:00,20.479150,0.400242,20.536056,0.037711,0.037711,0.925292,342.374
1784986291.221187,2026-07-25T21:31:31.221+08:00,20.523394,0.410506,20.580819,0.045402,0.045402,1.234957,344.171
1784986291.321194,2026-07-25T21:31:31.321+08:00,20.578326,0.410318,20.635648,0.042041,0.042041,1.023613,344.730
1784986291.421179,2026-07-25T21:31:31.421+08:00,20.626137,0.406929,20.683184,0.035895,0.035895,0.700225,345.280
1784986291.521190,2026-07-25T21:31:31.521+08:00,20.668274,0.393876,20.724496,0.020429,0.020429,0.601011,345.867
1784986291.621228,2026-07-25T21:31:31.621+08:00,20.717603,0.384413,20.772937,0.008995,0.008995,0.743087,346.471
1784986291.721124,2026-07-25T21:31:31.721+08:00,20.767185,0.384971,20.822516,0.008186,0.008186,1.146527,346.918
1784986291.821195,2026-07-25T21:31:31.821+08:00,20.808932,0.381265,20.864144,0.003331,0.003331,1.012331,347.584
1784986291.921123,2026-07-25T21:31:31.921+08:00,20.849210,0.389958,20.904648,0.010910,0.010910,1.231602,348.078
1784986292.021173,2026-07-25T21:31:32.021+08:00,20.899344,0.392874,20.954843,0.012444,0.012444,0.995876,348.812
