# idx stamp x y z qx qy qz qw yaw pcd_file
191 1778824377.074263334 0.347640 -26.487472 -0.151035 -0.048268242 0.047772673 0.085488719 0.994021945 0.167006813 keyframe_000191.pcd
192 1778824377.775721312 -0.195154 -26.593757 -0.367603 -0.027732413 0.030261404 0.107689288 0.993336890 0.214368245 keyframe_000192.pcd
193 1778824378.272146225 -0.719524 -26.773702 -0.450562 -0.035622128 0.022217389 0.108284549 0.993233058 0.215471767 keyframe_000193.pcd
194 1778824378.675498009 -0.854647 -26.778418 -0.463473 -0.054996804 0.017133366 0.182762921 0.981468040 0.365465079 keyframe_000194.pcd
195 1778824378.774305344 -0.860168 -26.766649 -0.471676 -0.059677747 0.020933160 0.234847675 0.969972649 0.471433956 keyframe_000195.pcd
196 1778824378.974596739 -0.840933 -26.732091 -0.496033 -0.066979065 0.022903110 0.305105750 0.949684018 0.616892025 keyframe_000196.pcd
197 1778824379.375630617 -0.658218 -26.536395 -0.466277 -0.093956773 0.007101111 0.357548977 0.929128854 0.727810492 keyframe_000197.pcd
198 1778824379.875498056 -0.273040 -26.174722 -0.385175 -0.084070964 0.007695082 0.307413633 0.947823674 0.622090406 keyframe_000198.pcd
199 1778824380.375941038 0.229307 -25.852873 -0.244079 -0.075022917 0.021166074 0.264667285 0.961184055 0.531995728 keyframe_000199.pcd
200 1778824380.575839758 0.435634 -25.755883 -0.162364 -0.050411655 0.032996716 0.221109705 0.973386039 0.443088142 keyframe_000200.pcd
201 1778824380.775878906 0.662907 -25.680544 -0.118152 -0.057264944 0.018850427 0.177216230 0.982323671 0.353921063 keyframe_000201.pcd
202 1778824381.276000261 1.194192 -25.504433 0.030814 -0.043760848 0.016077510 0.156349336 0.986600926 0.312479246 keyframe_000202.pcd
203 1778824381.775981903 1.655327 -25.303432 0.164918 -0.054370252 0.006850661 0.211530055 0.975833992 0.425047820 keyframe_000203.pcd
204 1778824382.175973654 2.027226 -25.080928 0.210351 -0.085234555 0.013836176 0.259383142 0.961906449 0.521171778 keyframe_000204.pcd
205 1778824386.275832415 2.471664 -24.764801 0.282408 -0.086367811 0.013580759 0.275568563 0.957297306 0.554695805 keyframe_000205.pcd
206 1778824386.573791981 2.493850 -24.703849 0.279669 -0.120737603 0.005032210 0.354770593 0.927111069 0.720275050 keyframe_000206.pcd
207 1778824386.774551868 2.539501 -24.633162 0.276110 -0.108111325 0.009643155 0.420829102 0.900623016 0.863943255 keyframe_000207.pcd
208 1778824387.175603151 2.685992 -24.365074 0.327592 -0.124518469 -0.010740045 0.463157387 0.877419533 0.960127293 keyframe_000208.pcd
209 1778824387.773871899 2.966003 -23.852542 0.392579 -0.135685946 0.005746025 0.470739519 0.871757198 0.973871020 keyframe_000209.pcd
210 1778824387.973780870 3.107347 -23.701356 0.427421 -0.104043028 0.014313274 0.405537618 0.908025010 0.830113348 keyframe_000210.pcd
211 1778824388.174405575 3.276710 -23.578911 0.454295 -0.100586819 0.007754890 0.352270827 0.930444742 0.715996020 keyframe_000211.pcd
212 1778824388.475366116 3.480129 -23.420847 0.521209 -0.066840442 0.013446875 0.294148843 0.953324706 0.594656698 keyframe_000212.pcd
213 1778824388.575787544 3.563428 -23.387094 0.536782 -0.066059756 -0.003038549 0.243514705 0.967640152 0.491369479 keyframe_000213.pcd
214 1778824388.775418758 3.724594 -23.350448 0.575334 -0.039592163 0.013737739 0.181319614 0.982530881 0.363470935 keyframe_000214.pcd
215 1778824388.974058867 3.901403 -23.315171 0.617087 -0.030135013 0.028109929 0.135342029 0.989941538 0.270082528 keyframe_000215.pcd
216 1778824389.575742483 4.393062 -23.170975 0.690617 -0.038466408 0.015058550 0.098800242 0.994249510 0.196709638 keyframe_000216.pcd
217 1778824390.375686407 4.892319 -23.049599 0.783797 -0.044680901 0.008760476 0.104395257 0.993493081 0.208224395 keyframe_000217.pcd
218 1778824391.475714207 5.374594 -22.922842 0.879324 -0.038120035 0.001955315 0.117157463 0.992379549 0.234543846 keyframe_000218.pcd
219 1778824394.975509644 5.863657 -22.893360 1.010047 -0.006038487 -0.010015426 0.125347111 0.992044016 0.251505727 keyframe_000219.pcd
220 1778824395.475663662 6.515993 -22.842475 1.145858 -0.013747678 -0.015363169 0.106007188 0.994151623 0.212881806 keyframe_000220.pcd
221 1778824395.774246693 7.059049 -22.780158 1.258870 -0.018079632 -0.002222652 0.118709439 0.992761933 0.238021938 keyframe_000221.pcd
222 1778824396.175456762 7.560952 -22.681613 1.394158 -0.025561490 0.022533915 0.131778341 0.990693344 0.263328473 keyframe_000222.pcd
223 1778824398.273449898 8.050109 -22.583836 1.477222 -0.012901762 0.035701799 0.146826996 0.988433488 0.294372717 keyframe_000223.pcd
224 1778824398.875409365 8.268377 -22.601976 1.463341 -0.074259488 0.118464638 0.101504906 0.984961122 0.189395485 keyframe_000224.pcd
225 1778824402.675349951 8.766255 -22.512595 1.640713 -0.034057888 -0.005551876 0.101724059 0.994213987 0.204064181 keyframe_000225.pcd
226 1778824403.275381088 9.253217 -22.408704 1.760271 -0.043258837 0.019785327 0.131968352 0.990111897 0.262968397 keyframe_000226.pcd
227 1778824403.475411415 9.293862 -22.349648 1.730915 -0.068049113 0.027050773 0.205250532 0.975966082 0.409612189 keyframe_000227.pcd
228 1778824403.675282478 9.302251 -22.317636 1.721488 -0.084898935 0.006330649 0.247937632 0.965027992 0.498563610 keyframe_000228.pcd
229 1778824403.975206375 9.394247 -22.217554 1.754040 -0.069063883 0.003502845 0.293829412 0.953353128 0.594855201 keyframe_000229.pcd
230 1778824404.575399399 9.846380 -21.879747 1.914383 -0.087166981 0.022134766 0.307030157 0.947441002 0.619439517 keyframe_000230.pcd
231 1778824404.875160456 10.121184 -21.733197 2.021689 -0.069316093 0.003079592 0.235809168 0.969319262 0.474690865 keyframe_000231.pcd
232 1778824405.175461054 10.421253 -21.618600 2.055451 -0.046605683 0.030256535 0.187662466 0.980660620 0.375060758 keyframe_000232.pcd
233 1778824406.075402498 11.003441 -21.391318 2.097748 -0.049230768 0.006411131 0.158382041 0.986128976 0.317153573 keyframe_000233.pcd
234 1778824406.673404694 11.547538 -21.215217 2.273704 -0.046216793 0.013491542 0.167636716 0.984672493 0.335433792 keyframe_000234.pcd
235 1778824407.275216103 12.080896 -21.016220 2.404514 -0.050791456 0.009602616 0.168987811 0.984261722 0.338313830 keyframe_000235.pcd
236 1778824407.771507502 12.593632 -20.801874 2.501062 -0.054177149 0.029399217 0.169779926 0.983552388 0.338162940 keyframe_000236.pcd
237 1778824408.273838997 13.148703 -20.631803 2.712086 -0.064281163 0.030215240 0.164328880 0.983845003 0.326263631 keyframe_000237.pcd
238 1778824408.875221014 13.665630 -20.385949 2.766244 -0.056423744 0.018102471 0.175577988 0.982680534 0.350703727 keyframe_000238.pcd
239 1778824409.575311422 14.183949 -20.168803 2.879637 -0.046239861 0.007124666 0.191265264 0.980422722 0.383933498 keyframe_000239.pcd
240 1778824410.274973392 14.636612 -19.940626 2.905688 -0.052476104 0.003815466 0.195633656 0.979264608 0.392937802 keyframe_000240.pcd
241 1778824411.075298309 15.110160 -19.755830 3.064253 -0.061230919 0.008097368 0.201839529 0.977469187 0.404888388 keyframe_000241.pcd
242 1778824411.675164700 15.465844 -19.530173 3.128720 -0.075982824 0.000046372 0.244881598 0.966571059 0.493502756 keyframe_000242.pcd
243 1778824412.375082493 15.875316 -19.249694 3.205183 -0.081506786 0.003098876 0.275843576 0.957735539 0.556892060 keyframe_000243.pcd
244 1778824412.975181103 16.219675 -19.055948 3.285328 -0.069612805 0.011148439 0.227482157 0.971226873 0.456655560 keyframe_000244.pcd
245 1778824413.775121689 16.671348 -18.791031 3.372562 -0.051163692 0.000664566 0.207887147 0.976813580 0.418258232 keyframe_000245.pcd
246 1778824414.675025463 17.169301 -18.603431 3.484671 -0.057961283 0.009814195 0.204266291 0.977148634 0.409799534 keyframe_000246.pcd
247 1778824415.475138903 17.652835 -18.328095 3.607982 -0.065901407 0.002172727 0.212021342 0.975038068 0.426169008 keyframe_000247.pcd
248 1778824416.173151016 18.100781 -18.110761 3.716175 -0.062644778 0.005419980 0.225371766 0.972241648 0.453241321 keyframe_000248.pcd
249 1778824416.773960829 18.546537 -17.864205 3.835704 -0.059445662 0.006197085 0.232794050 0.970687766 0.468513005 keyframe_000249.pcd
250 1778824417.275088310 19.036260 -17.612487 3.937908 -0.046384274 0.011830161 0.207283457 0.977109060 0.416259664 keyframe_000250.pcd
251 1778824417.375010490 19.142844 -17.582446 3.960649 -0.037426751 0.020626282 0.162417732 0.985796265 0.324804155 keyframe_000251.pcd
252 1778824417.474057198 19.233573 -17.570006 4.014702 -0.037718861 0.013440679 0.114603952 0.992603934 0.228626737 keyframe_000252.pcd
253 1778824417.772780418 19.542309 -17.566902 4.081671 0.001069194 0.010559310 0.060401366 0.998117745 0.120918855 keyframe_000253.pcd
254 1778824418.275006771 20.057314 -17.545941 4.186966 -0.020577278 0.018344437 0.037385372 0.998920613 0.074056723 keyframe_000254.pcd
255 1778824418.572939157 20.398605 -17.478234 4.273200 -0.030095079 0.008552842 0.118637218 0.992444631 0.237254893 keyframe_000255.pcd
256 1778824418.874988556 20.722110 -17.349280 4.360615 -0.057510138 -0.000080259 0.168255448 0.984064369 0.337594822 keyframe_000256.pcd
257 1778824419.273698807 21.179701 -17.123834 4.444842 -0.069348092 0.004215783 0.195244328 0.978290714 0.391596948 keyframe_000257.pcd
258 1778824419.775178432 21.749306 -16.874791 4.572734 -0.063107065 0.021175006 0.213433823 0.974687191 0.427234056 keyframe_000258.pcd
259 1778824420.175015926 22.184168 -16.653643 4.688089 -0.066581583 0.017831922 0.216056206 0.973944881 0.432702246 keyframe_000259.pcd
260 1778824420.575026751 22.629178 -16.441083 4.795457 -0.058254321 0.017138198 0.219462327 0.973729430 0.440219519 keyframe_000260.pcd
261 1778824421.075094938 23.082151 -16.189835 4.879230 -0.074877787 0.006345376 0.222418041 0.972051063 0.446601969 keyframe_000261.pcd
262 1778824421.675067663 23.505289 -15.933854 4.974248 -0.065013332 0.002478139 0.238812255 0.968883808 0.481081232 keyframe_000262.pcd
263 1778824422.275050879 23.944948 -15.703433 5.093629 -0.055853451 0.005984857 0.217116967 0.974527986 0.436507885 keyframe_000263.pcd
264 1778824422.483216286 24.144598 -15.653511 5.130321 -0.053250974 0.012650434 0.152211773 0.986831230 0.303981210 keyframe_000264.pcd
265 1778824422.975146294 24.579575 -15.550386 5.211203 -0.034371559 0.013865945 0.104054481 0.993880776 0.207492138 keyframe_000265.pcd
266 1778824423.575097322 25.120843 -15.443744 5.344084 -0.034217402 0.009225831 0.101128962 0.994241915 0.201894750 keyframe_000266.pcd
267 1778824424.075002193 25.642104 -15.312352 5.454184 -0.039024939 0.015736994 0.103315758 0.993758147 0.205719583 keyframe_000267.pcd
268 1778824424.375177860 25.941166 -15.252485 5.552490 -0.058571524 0.024519942 0.149915400 0.986657753 0.297987681 keyframe_000268.pcd
269 1778824424.575140953 26.117292 -15.183816 5.579386 -0.064696819 0.006622956 0.204179744 0.976770746 0.409690285 keyframe_000269.pcd
270 1778824425.075030565 26.512070 -14.894913 5.662757 -0.066873962 0.004189921 0.255104602 0.964589011 0.514408697 keyframe_000270.pcd
271 1778824425.574740410 26.924998 -14.619976 5.778229 -0.068332295 0.006088309 0.269137086 0.960655432 0.543192601 keyframe_000271.pcd
272 1778824426.074797392 27.357686 -14.362389 5.873927 -0.064936135 0.008586169 0.275385127 0.959099895 0.556066233 keyframe_000272.pcd
273 1778824426.574652433 27.801601 -14.070147 5.964814 -0.070523017 0.010642815 0.235279521 0.969307372 0.472681072 keyframe_000273.pcd
274 1778824426.775100470 27.989322 -13.975243 6.013200 -0.054892070 0.002093946 0.185236516 0.981157433 0.371883761 keyframe_000274.pcd
275 1778824427.275144100 28.495849 -13.807874 6.137140 -0.044809113 0.006655972 0.143747525 0.988577003 0.287661635 keyframe_000275.pcd
276 1778824427.772411108 28.999573 -13.666535 6.180411 -0.047157744 0.013320357 0.136384500 0.989443269 0.272188500 keyframe_000276.pcd
277 1778824428.373684406 29.541127 -13.487243 6.334277 -0.031787807 0.007747530 0.146394799 0.988685023 0.293257110 keyframe_000277.pcd
278 1778824428.975188017 30.111097 -13.310140 6.469645 -0.047562256 0.008963414 0.151109677 0.987331431 0.302273281 keyframe_000278.pcd
279 1778824429.574586153 30.643252 -13.119612 6.588244 -0.056150874 0.010857043 0.149292456 0.987137765 0.298136664 keyframe_000279.pcd
280 1778824430.175164461 31.157789 -12.926209 6.693602 -0.053952084 0.009818505 0.160707626 0.985477462 0.321405880 keyframe_000280.pcd
281 1778824430.775061607 31.683412 -12.717938 6.807133 -0.050894726 0.012328957 0.172997401 0.983529167 0.346213552 keyframe_000281.pcd
282 1778824431.375077009 32.208712 -12.540777 6.973035 -0.047033214 0.008802881 0.178371789 0.982799008 0.357552424 keyframe_000282.pcd
283 1778824431.675149202 32.437037 -12.478210 7.036810 -0.047939468 0.005711104 0.126052956 0.990848042 0.251977359 keyframe_000283.pcd
284 1778824432.075557232 32.778496 -12.410737 7.054466 -0.026011154 0.020198541 0.080202541 0.996234406 0.159583606 keyframe_000284.pcd
285 1778824432.675059557 33.309545 -12.310539 7.175092 -0.029733316 0.009786416 0.072403168 0.996884114 0.144314376 keyframe_000285.pcd
286 1778824433.275188684 33.861355 -12.196846 7.261203 -0.033608552 0.017939031 0.075407114 0.996424821 0.149752666 keyframe_000286.pcd
287 1778824433.775049925 34.377395 -12.124388 7.398169 -0.031551492 0.022324602 0.082082965 0.995875746 0.163001067 keyframe_000287.pcd
288 1778824434.375083208 34.936522 -12.024817 7.505511 -0.026082045 0.012666800 0.087886603 0.995708403 0.175332578 keyframe_000288.pcd
289 1778824434.974833250 35.466860 -11.991449 7.676249 -0.017268883 0.018036880 0.033110156 0.999139717 0.065632864 keyframe_000289.pcd
290 1778824435.274748802 35.729608 -12.002469 7.699562 0.010630528 0.019911562 -0.030917207 0.999267055 -0.061454695 keyframe_000290.pcd
291 1778824435.775089264 36.230368 -12.050681 7.806990 0.011708354 0.022561240 -0.064273412 0.997608557 -0.128200396 keyframe_000291.pcd
292 1778824436.275174379 36.762013 -12.145822 7.935422 0.014250174 0.011210622 -0.070155110 0.997371302 -0.140121406 keyframe_000292.pcd
293 1778824436.774899006 37.275794 -12.193037 8.056895 0.013312072 0.018185700 -0.065872580 0.997573492 -0.131414047 keyframe_000293.pcd
294 1778824437.271275043 37.816347 -12.286945 8.162570 0.013762547 0.005988580 -0.064678086 0.997793302 -0.129277837 keyframe_000294.pcd
295 1778824437.774438381 38.327437 -12.320970 8.270986 -0.001952589 0.009046916 -0.041180360 0.999108862 -0.082429185 keyframe_000295.pcd
296 1778824438.370472908 38.901191 -12.359320 8.409878 -0.015079257 0.023005438 -0.037933701 0.998901597 -0.076629772 keyframe_000296.pcd
297 1778824438.872661829 39.437966 -12.394695 8.528256 -0.011243416 0.016388638 -0.031183446 0.999316062 -0.062766200 keyframe_000297.pcd
298 1778824439.272864580 39.952928 -12.393875 8.639433 -0.019388266 0.025598690 -0.031465877 0.998988839 -0.063984135 keyframe_000298.pcd
299 1778824439.474712849 40.199686 -12.431598 8.706346 0.012667707 0.018422535 -0.078359320 0.996674449 -0.156485397 keyframe_000299.pcd
300 1778824439.674589396 40.428011 -12.525252 8.758057 0.024573088 0.010259919 -0.142833401 0.989388456 -0.286124655 keyframe_000300.pcd
301 1778824440.075051546 40.888040 -12.736200 8.849007 0.037238582 0.030213381 -0.188746246 0.980854370 -0.377941840 keyframe_000301.pcd
302 1778824440.474609137 41.350447 -12.917712 8.937785 0.040881205 0.029158297 -0.199258734 0.978659531 -0.399194452 keyframe_000302.pcd
303 1778824440.975145817 41.897757 -13.174923 9.068682 0.032159070 0.014189197 -0.193009354 0.980567106 -0.387538638 keyframe_000303.pcd
304 1778824441.175475597 42.151154 -13.239654 9.135400 0.011648891 0.004342526 -0.125611538 0.992001607 -0.251780916 keyframe_000304.pcd
305 1778824441.375083685 42.416575 -13.224494 9.169444 -0.032062980 0.031891892 -0.022206202 0.998730072 -0.046508116 keyframe_000305.pcd
306 1778824441.475453854 42.532303 -13.199861 9.196251 -0.032837040 0.018528109 0.045433685 0.998255588 0.089683811 keyframe_000306.pcd
307 1778824441.575376749 42.626107 -13.169473 9.225167 -0.051913736 -0.003877313 0.088784219 0.994689546 0.177966177 keyframe_000307.pcd
308 1778824441.775430202 42.847780 -13.078881 9.240539 -0.065236164 0.020987223 0.144323004 0.987154826 0.286622271 keyframe_000308.pcd
309 1778824442.175342798 43.280793 -12.859035 9.329490 -0.070429482 0.002775743 0.187337146 0.979763633 0.375660585 keyframe_000309.pcd
310 1778824442.575327396 43.729551 -12.706219 9.457846 -0.056142956 0.001717912 0.137619112 0.988891297 0.275508321 keyframe_000310.pcd
311 1778824442.775074005 43.980652 -12.694621 9.510999 -0.008243411 0.021858410 0.064998502 0.997611874 0.129819821 keyframe_000311.pcd
312 1778824442.975301027 44.201130 -12.707909 9.573195 -0.009561993 0.017905182 0.005748098 0.999777441 0.011158648 keyframe_000312.pcd
313 1778824443.475393057 44.767740 -12.724343 9.694629 -0.006207030 0.010807988 -0.036279779 0.999263948 -0.072720651 keyframe_000313.pcd
314 1778824444.075333595 45.320540 -12.779335 9.802891 -0.012676045 0.011968991 -0.034639159 0.999247812 -0.069604300 keyframe_000314.pcd
315 1778824444.775136948 45.821915 -12.786324 9.889624 0.000987091 0.011131615 -0.028529344 0.999530484 -0.057055065 keyframe_000315.pcd
316 1778824445.374576807 46.325612 -12.785702 10.003379 -0.001718592 0.017418109 -0.019862587 0.999649505 -0.039805674 keyframe_000316.pcd
317 1778824446.076191902 46.890089 -12.840048 10.138676 -0.013654260 0.010581872 -0.031655256 0.999349553 -0.063614286 keyframe_000317.pcd
318 1778824446.670516253 47.411583 -12.808334 10.244094 -0.035337718 0.022162024 0.051552361 0.997798800 0.101602454 keyframe_000318.pcd
319 1778824446.775331020 47.474380 -12.766647 10.273183 -0.051854166 0.017097167 0.119066109 0.991383929 0.236764182 keyframe_000319.pcd
320 1778824446.874830246 47.513990 -12.718761 10.273299 -0.084691271 0.015767937 0.194433640 0.977125540 0.387711023 keyframe_000320.pcd
321 1778824446.974309683 47.540288 -12.666781 10.284311 -0.098651365 -0.002310846 0.277223993 0.955724555 0.559812296 keyframe_000321.pcd
322 1778824447.072891474 47.546901 -12.612681 10.286580 -0.133124305 -0.002729977 0.354917248 0.925367070 0.721125760 keyframe_000322.pcd
323 1778824447.173190594 47.539883 -12.556946 10.292614 -0.148790224 0.000723300 0.450144290 0.880472069 0.926979189 keyframe_000323.pcd
324 1778824447.272656202 47.526822 -12.504491 10.310479 -0.158047247 -0.000475408 0.538629144 0.827586543 1.130820439 keyframe_000324.pcd
325 1778824447.375294447 47.504282 -12.460691 10.302903 -0.164192019 -0.008345700 0.633616403 0.755977238 1.368628138 keyframe_000325.pcd
326 1778824447.475092411 47.463930 -12.427192 10.293080 -0.191803565 0.007813725 0.698200402 0.689685825 1.544856103 keyframe_000326.pcd
327 1778824447.574353695 47.423667 -12.396820 10.282770 -0.211013782 0.003558476 0.756791822 0.618649060 1.725186118 keyframe_000327.pcd
328 1778824447.774131536 47.310506 -12.327846 10.230197 -0.233995093 -0.014325273 0.874350755 0.424913920 2.185594950 keyframe_000328.pcd
329 1778824447.872836351 47.247926 -12.320367 10.206655 -0.229443048 -0.035497123 0.920310898 0.314839154 2.433944337 keyframe_000329.pcd
330 1778824447.968430996 47.176873 -12.313516 10.194383 -0.239083651 -0.045545226 0.942673954 0.228320953 2.616947092 keyframe_000330.pcd
331 1778824448.072678804 47.112523 -12.330776 10.180422 -0.244037838 -0.037383976 0.963074853 0.107400181 2.884953139 keyframe_000331.pcd
332 1778824448.172351122 47.065489 -12.332645 10.169873 -0.236822569 -0.024215843 0.970966663 0.023503244 3.077274346 keyframe_000332.pcd
333 1778824448.271280050 47.018172 -12.349302 10.161067 -0.217643041 -0.017240588 0.975252133 -0.034893336 -3.074620367 keyframe_000333.pcd
334 1778824448.470522881 46.931904 -12.401200 10.147600 -0.221869188 -0.020634320 0.969084203 -0.105943836 -2.922029355 keyframe_000334.pcd
335 1778824448.674372673 46.833613 -12.449307 10.112094 -0.221093093 -0.005024393 0.962785335 -0.155360865 -2.806953541 keyframe_000335.pcd
336 1778824448.972651005 46.649649 -12.452928 10.097580 -0.210087519 -0.011564979 0.974936920 -0.072301369 -2.991695308 keyframe_000336.pcd
337 1778824449.072414875 46.581560 -12.426297 10.087553 -0.224194365 -0.009983637 0.974448262 -0.009370048 -3.126265562 keyframe_000337.pcd
338 1778824449.175102949 46.514376 -12.404233 10.067437 -0.232993908 -0.000564954 0.970439587 0.062932727 3.003921078 keyframe_000338.pcd
339 1778824449.274882078 46.460490 -12.371793 10.046739 -0.220162994 -0.017049360 0.964564184 0.144407445 2.820917368 keyframe_000339.pcd
340 1778824449.374986410 46.421742 -12.321893 10.040299 -0.216168362 0.012945457 0.951005430 0.220663379 2.668568892 keyframe_000340.pcd
341 1778824449.475239277 46.387894 -12.264329 10.028732 -0.213768700 0.014449940 0.926182419 0.310290619 2.470475117 keyframe_000341.pcd
342 1778824449.575239897 46.379955 -12.197693 10.021648 -0.214080422 0.008355867 0.892990424 0.395812903 2.272947574 keyframe_000342.pcd
343 1778824449.674738169 46.375113 -12.134744 10.017657 -0.214823133 0.005298673 0.850828977 0.479492438 2.073984340 keyframe_000343.pcd
344 1778824449.774519920 46.379251 -12.061553 10.001021 -0.204089190 0.001254260 0.801740582 0.561745555 1.877981585 keyframe_000344.pcd
345 1778824449.874070883 46.387328 -12.000292 10.010962 -0.179453116 0.009207784 0.762994140 0.620928126 1.743271629 keyframe_000345.pcd
346 1778824449.972254276 46.401100 -11.935335 10.022912 -0.159017346 0.014594426 0.723706258 0.671378983 1.620312697 keyframe_000346.pcd
347 1778824450.075222492 46.416701 -11.857014 10.023302 -0.163049178 0.021289155 0.689979830 0.704903945 1.522222661 keyframe_000347.pcd
348 1778824450.276199102 46.439438 -11.703833 10.021836 -0.146456631 0.005072868 0.654123242 0.742056269 1.423119260 keyframe_000348.pcd
349 1778824450.674743414 46.509065 -11.350632 10.059032 -0.160640480 0.002349017 0.618222517 0.769408888 1.327851860 keyframe_000349.pcd
350 1778824451.275205135 46.588192 -10.781859 10.061909 -0.158001819 -0.000480490 0.613871643 0.773431833 1.317026449 keyframe_000350.pcd
351 1778824451.875163555 46.715187 -10.228747 10.095102 -0.154298297 0.005160758 0.619209908 0.769899014 1.330630305 keyframe_000351.pcd
352 1778824452.475192070 46.819714 -9.670488 10.117538 -0.149156365 0.005591975 0.611742441 0.776847665 1.311701723 keyframe_000352.pcd
353 1778824452.676138878 46.901580 -9.481872 10.139788 -0.141055359 -0.006607008 0.546409930 0.825527662 1.151648879 keyframe_000353.pcd
354 1778824452.775057793 46.943231 -9.404379 10.139509 -0.117753688 -0.010636335 0.499503130 0.858206013 1.043431025 keyframe_000354.pcd
355 1778824452.876211643 47.009032 -9.327760 10.143268 -0.104003572 0.016874256 0.450609499 0.886481582 0.929891449 keyframe_000355.pcd
356 1778824452.976092339 47.092722 -9.270571 10.178196 -0.084527777 0.015167747 0.376783752 0.922311769 0.768960165 keyframe_000356.pcd
357 1778824453.075166464 47.172606 -9.237380 10.198958 -0.064146470 0.016059406 0.317761527 0.945862008 0.644224736 keyframe_000357.pcd
358 1778824453.275077820 47.337452 -9.159776 10.227794 -0.055455446 0.012562176 0.248803582 0.966883480 0.501090167 keyframe_000358.pcd
359 1778824453.475099802 47.507321 -9.119052 10.280367 -0.036102762 0.014003328 0.200155799 0.978998546 0.401974761 keyframe_000359.pcd
360 1778824453.574819326 47.604864 -9.105559 10.302165 -0.032558174 0.019208387 0.151362811 0.987755184 0.302710773 keyframe_000360.pcd
361 1778824453.675137520 47.691188 -9.089259 10.315363 -0.024811233 0.012896135 0.104751805 0.994105202 0.209251197 keyframe_000361.pcd
362 1778824453.876094103 47.876106 -9.086121 10.353363 0.005566845 0.011622100 0.054048831 0.998455137 0.108299263 keyframe_000362.pcd
363 1778824454.175039768 48.152892 -9.096400 10.432948 -0.000398872 0.009221601 0.003280400 0.999952020 0.006554290 keyframe_000363.pcd
364 1778824454.674169302 48.648663 -9.123378 10.501307 -0.011392891 0.013204306 -0.017342948 0.999697489 -0.034995248 keyframe_000364.pcd
365 1778824455.274927855 49.224666 -9.120465 10.671372 -0.008643052 0.022059879 -0.003446554 0.999713349 -0.007279591 keyframe_000365.pcd
366 1778824455.474442720 49.390546 -9.105426 10.719489 -0.015400139 -0.003351692 0.046009035 0.998816685 0.092144035 keyframe_000366.pcd
367 1778824455.876138687 49.753051 -8.999076 10.779723 -0.034993786 0.011714757 0.099939379 0.994308966 0.199329565 keyframe_000367.pcd
368 1778824456.472411394 50.298178 -8.844127 10.905255 -0.048575759 0.008671952 0.143585542 0.988406994 0.287062659 keyframe_000368.pcd
369 1778824456.974932909 50.744772 -8.656220 10.966992 -0.064453260 0.012173855 0.196221587 0.978363257 0.392873686 keyframe_000369.pcd
370 1778824457.575162888 51.229278 -8.383591 11.095307 -0.080646965 0.010445902 0.225620569 0.970815281 0.452360062 keyframe_000370.pcd
371 1778824458.172668695 51.732686 -8.106425 11.218350 -0.074301222 0.007225610 0.242543979 0.967263944 0.487842435 keyframe_000371.pcd
372 1778824458.774499416 52.179800 -7.824637 11.280525 -0.079110022 0.004239759 0.250864957 0.964774793 0.505151957 keyframe_000372.pcd
373 1778824459.476057291 52.633045 -7.525697 11.400408 -0.064737977 -0.000824266 0.266037035 0.961786157 0.537656756 keyframe_000373.pcd
374 1778824460.073732376 53.024774 -7.199486 11.469897 -0.086253527 0.008945039 0.312104976 0.946081814 0.631667082 keyframe_000374.pcd
375 1778824460.774521112 53.438952 -6.852103 11.587362 -0.094757732 0.002717004 0.321041525 0.942308829 0.650827673 keyframe_000375.pcd
376 1778824461.476020575 53.842932 -6.464878 11.658372 -0.097949293 0.006052893 0.347140546 0.932664323 0.705463933 keyframe_000376.pcd
377 1778824461.674691916 53.931671 -6.355939 11.673832 -0.095935941 -0.002639555 0.394198084 0.914000656 0.808013041 keyframe_000377.pcd
378 1778824462.076009035 54.102456 -6.065060 11.718849 -0.116496440 -0.004050293 0.437879240 0.891444864 0.902971147 keyframe_000378.pcd
379 1778824462.775887012 54.419852 -5.606685 11.767328 -0.114670693 0.001026334 0.458315388 0.881360644 0.948090537 keyframe_000379.pcd
380 1778824463.475016594 54.694325 -5.127632 11.845181 -0.128589156 -0.003527445 0.461615944 0.877703314 0.955177168 keyframe_000380.pcd
381 1778824464.076029778 54.938162 -4.692945 11.887333 -0.128464782 -0.006165182 0.469862885 0.873319907 0.974250837 keyframe_000381.pcd
382 1778824464.775898695 55.212910 -4.205429 11.970216 -0.111525749 -0.005802896 0.449575353 0.886233793 0.929638655 keyframe_000382.pcd
383 1778824464.875827551 55.268968 -4.151282 11.991452 -0.099466500 0.001118006 0.406120557 0.908389376 0.833295905 keyframe_000383.pcd
384 1778824464.975942612 55.344326 -4.097905 12.021819 -0.087809245 0.000690129 0.360137657 0.928757196 0.734527487 keyframe_000384.pcd
385 1778824465.175850391 55.501078 -4.005063 12.033194 -0.076525672 0.021834895 0.299287763 0.950838521 0.604045531 keyframe_000385.pcd
386 1778824465.875818968 55.929446 -3.707778 12.108097 -0.078487592 -0.003126717 0.359417013 0.929865223 0.733895925 keyframe_000386.pcd
387 1778824465.975504875 55.960930 -3.642194 12.114210 -0.094538920 -0.013399818 0.407816735 0.908057458 0.839355401 keyframe_000387.pcd
388 1778824466.075720787 55.972376 -3.554817 12.129900 -0.128557305 -0.001693160 0.452258773 0.882571331 0.933844771 keyframe_000388.pcd
