[INFO] [1784543078.128724934] [route_recorder]: route_recorder started
[INFO] [1784543078.132452991] [route_recorder]: odom_topic: /Odometry
[INFO] [1784543078.135937812] [route_recorder]: route_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/xbf0720-2.csv
[INFO] [1784543078.138336458] [route_recorder]: raw_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/raw/xbf0720-2.raw.csv
[INFO] [1784543078.141033458] [route_recorder]: adaptive sampling: straight=0.20m, turn=0.10m, enter=5.0deg/2 samples, exit=2.0deg over 0.25m
[INFO] [1784543160.891167774] [route_recorder]: saved point 198: x=51.242, y=1.778, yaw=0.086, mode=straight
[INFO] [1784543161.258012989] [route_recorder]: saved point 199: x=51.541, y=1.854, yaw=0.074, mode=straight
[INFO] [1784543161.681910609] [route_recorder]: saved point 200: x=51.751, y=1.884, yaw=0.099, mode=straight
[INFO] [1784543162.050772369] [route_recorder]: saved point 201: x=51.966, y=1.914, yaw=0.075, mode=straight
[INFO] [1784543162.248671707] [route_recorder]: saved point 202: x=52.192, y=1.929, yaw=0.096, mode=straight
[INFO] [1784543162.713549983] [route_recorder]: saved point 203: x=52.426, y=1.968, yaw=0.090, mode=straight
[INFO] [1784543163.106709264] [route_recorder]: saved point 204: x=52.749, y=1.974, yaw=0.078, mode=straight
[INFO] [1784543163.420809305] [route_recorder]: saved point 205: x=52.982, y=2.045, yaw=0.104, mode=straight
[INFO] [1784543163.765831224] [route_recorder]: saved point 206: x=53.199, y=2.066, yaw=0.095, mode=straight
[INFO] [1784543164.062009014] [route_recorder]: saved point 207: x=53.543, y=2.126, yaw=0.088, mode=straight
[INFO] [1784543164.795742942] [route_recorder]: saved point 208: x=53.722, y=2.216, yaw=0.087, mode=straight
[INFO] [1784543166.282400233] [route_recorder]: saved point 209: x=53.734, y=2.217, yaw=0.115, mode=turn
[INFO] [1784543166.283362073] [route_recorder]: saved point 210: x=53.712, y=2.074, yaw=-0.448, mode=turn
[INFO] [1784543166.554703001] [route_recorder]: saved point 211: x=53.625, y=2.013, yaw=-0.935, mode=turn
[INFO] [1784543170.824218095] [route_recorder]: saved point 212: x=53.643, y=1.869, yaw=-1.111, mode=straight
[INFO] [1784543171.176236735] [route_recorder]: saved point 213: x=53.696, y=1.648, yaw=-1.114, mode=straight
[INFO] [1784543171.521087298] [route_recorder]: saved point 214: x=53.751, y=1.389, yaw=-1.083, mode=straight
[INFO] [1784543171.829075110] [route_recorder]: saved point 215: x=53.734, y=1.147, yaw=-1.103, mode=straight
[INFO] [1784543172.042623650] [route_recorder]: saved point 216: x=53.841, y=0.782, yaw=-1.080, mode=straight
[INFO] [1784543172.145529795] [route_recorder]: saved point 217: x=53.947, y=0.262, yaw=-1.106, mode=straight
[INFO] [1784543172.249322591] [route_recorder]: saved point 218: x=54.083, y=-0.110, yaw=-1.101, mode=straight
[INFO] [1784543172.369214591] [route_recorder]: saved point 219: x=54.114, y=-0.681, yaw=-1.107, mode=straight
